source	interaction	target
BHLHE40	upregulates-expression	LDLR
BHLHE40	upregulates-expression	MAP2K3
BHLHE40	upregulates-expression	MICAL3
BHLHE40	upregulates-expression	MIDEAS
BHLHE40	upregulates-expression	NEMP1
NFIC	upregulates-expression	BHLHE40
BHLHE40	upregulates-expression	NR1D1
NR4A1	upregulates-expression	BHLHE40
BHLHE40	upregulates-expression	PARVB
BHLHE40	upregulates-expression	PFKFB3
BHLHE40	upregulates-expression	PIM1
BHLHE40	upregulates-expression	PLEC
BHLHE40	upregulates-expression	RALGDS
BHLHE40	upregulates-expression	RASSF5
BHLHE40	upregulates-expression	RGS9
BHLHE40	upregulates-expression	SEMA4B
BHLHE40	upregulates-expression	SH3BP2
BHLHE40	upregulates-expression	SLC16A3
BHLHE40	upregulates-expression	SLC37A1
BHLHE40	upregulates-expression	SLC7A5
BHLHE40	upregulates-expression	SMAD7
BHLHE40	upregulates-expression	SNAP47
BHLHE40	upregulates-expression	SRC
BHLHE40	upregulates-expression	SRCIN1
BHLHE40	upregulates-expression	SUB1
BHLHE40	upregulates-expression	SYNJ2
TCF3	upregulates-expression	BHLHE40
BHLHE40	upregulates-expression	TLE3
BHLHE40	upregulates-expression	TNFSF9
BHLHE40	upregulates-expression	TRAPPC9
BHLHE40	upregulates-expression	UBE2D3
BHLHE40	upregulates-expression	VGLL4
BHLHE40	upregulates-expression	XXYLT1
BHLHE40	upregulates-expression	ZFP36L1
CDX2	upregulates-expression	ADGRL3
CDX2	upregulates-expression	ADGRV1
CDX2	upregulates-expression	AGR2
CDX2	upregulates-expression	AKAP13
CDX2	upregulates-expression	ATP10B
CDX2	upregulates-expression	CALD1
CDX2	upregulates-expression	CAPZA2
CDX2	upregulates-expression	CBLB
CDX2	upregulates-expression	CDC42BPA
CDX2	upregulates-expression	CLIC5
CDX2	upregulates-expression	DLG2
CDX2	upregulates-expression	DLGAP1
CDX2	upregulates-expression	DPYSL2
CDX2	upregulates-expression	EPS8
CDX2	upregulates-expression	ERC1
CDX2	upregulates-expression	FAM3D
CDX2	upregulates-expression	FOXP1
CDX2	upregulates-expression	GPA33
CDX2	upregulates-expression	MEF2C
CDX2	upregulates-expression	MID1
CDX2	upregulates-expression	MYLK
CDX2	upregulates-expression	NFIA
CDX2	upregulates-expression	NSMCE2
CDX2	upregulates-expression	PDLIM5
CDX2	upregulates-expression	PLCB4
CDX2	upregulates-expression	RUNX1
CDX2	upregulates-expression	SH3D19
CDX2	upregulates-expression	SIPA1L1
CDX2	upregulates-expression	SVIL
CDX2	upregulates-expression	TACC2
CDX2	upregulates-expression	TSPAN8
CDX2	upregulates-expression	UGT8
CDX2	upregulates-expression	USP54
CDX2	upregulates-expression	VAV3
CDX2	upregulates-expression	VPS13D
CDX2	upregulates-expression	VPS8
CDX2	upregulates-expression	ZNRF3
CEBPA	upregulates-expression	ABCA10
CEBPA	upregulates-expression	ABCA5
CEBPA	upregulates-expression	ABCC6
CEBPA	upregulates-expression	ACAT2
CEBPA	upregulates-expression	ACOT7
CEBPA	upregulates-expression	ACSL5
CEBPA	upregulates-expression	ADAM17
CEBPA	upregulates-expression	ADAT2
CEBPA	upregulates-expression	ADPGK
CEBPA	upregulates-expression	ADRM1
CEBPA	upregulates-expression	AGMO
CEBPA	upregulates-expression	AGPAT3
CEBPA	upregulates-expression	ALMS1
CEBPA	upregulates-expression	ANKRD1
CEBPA	upregulates-expression	ANKRD13C
CEBPA	upregulates-expression	AOPEP
CEBPA	upregulates-expression	APOC2
CEBPA	upregulates-expression	AQP8
CEBPA	upregulates-expression	ARAP1
CEBPA	upregulates-expression	ARHGAP11A
CEBPA	upregulates-expression	ARHGAP20
CEBPA	upregulates-expression	ARHGAP21
CEBPA	upregulates-expression	ARHGAP28
CEBPA	upregulates-expression	ARHGEF18
CEBPA	upregulates-expression	ARHGEF28
CEBPA	upregulates-expression	ARIH2
CEBPA	upregulates-expression	BMAL1
CEBPA	upregulates-expression	ATF7IP2
CEBPA	upregulates-expression	ATP2C2
CEBPA	upregulates-expression	ATP4A
CEBPA	upregulates-expression	ATP5IF1
CEBPA	upregulates-expression	ATXN7L1
CEBPA	upregulates-expression	AXIN2
CEBPA	upregulates-expression	B3GNTL1
CEBPA	upregulates-expression	BBC3
CEBPA	upregulates-expression	BBOX1
CEBPA	upregulates-expression	BCL2A1
CEBPA	upregulates-expression	BMF
CEBPA	upregulates-expression	BNC2
CEBPA	upregulates-expression	BRD4
CEBPA	upregulates-expression	BRDT
CEBPA	upregulates-expression	BST1
CEBPA	upregulates-expression	BTBD8
CEBPA	upregulates-expression	BTG1
CEBPA	upregulates-expression	C15orf61
CEBPA	upregulates-expression	C18orf21
CEBPA	upregulates-expression	C1QTNF9B
CEBPA	upregulates-expression	C2CD2
CEBPA	upregulates-expression	SLC19A4P
CEBPA	upregulates-expression	C5AR1
CEBPA	upregulates-expression	CA8
CEBPA	upregulates-expression	CACNB2
CEBPA	upregulates-expression	CAMK2G
CEBPA	upregulates-expression	CASS4
CEBPA	upregulates-expression	CASTOR3P
CEBPA	upregulates-expression	CATSPERZ
CEBPA	upregulates-expression	CBL
CEBPA	upregulates-expression	CC2D2B
CEBPA	upregulates-expression	CCDC159
CEBPA	upregulates-expression	CCDC61
CEBPA	upregulates-expression	CCDC88B
CEBPA	upregulates-expression	CCL28
CEBPA	upregulates-expression	CCNG2
CEBPA	upregulates-expression	CCR4
CEBPA	upregulates-expression	CCSER2
CEBPA	upregulates-expression	CDA
CEBPA	upregulates-expression	CDCP2
CEBPA	upregulates-expression	CDKL5
CEBPA	upregulates-expression	CEP128
CEBPA	upregulates-expression	CEP250
CEBPA	upregulates-expression	CEP350
CEBPA	upregulates-expression	CFAP161
CEBPA	upregulates-expression	CFB
CEBPA	upregulates-expression	CHD9
CEBPA	upregulates-expression	CHEK2
CEBPA	upregulates-expression	CHPT1
CEBPA	upregulates-expression	CHRNA6
CEBPA	upregulates-expression	CLCN5
CEBPA	upregulates-expression	CLGN
CEBPA	upregulates-expression	CLN6
CEBPA	upregulates-expression	CNOT1
CEBPA	upregulates-expression	COBLL1
CEBPA	upregulates-expression	COCH
CEBPA	upregulates-expression	COL21A1
CEBPA	upregulates-expression	COL28A1
CEBPA	upregulates-expression	COPS8
CEBPA	upregulates-expression	CRCP
CEBPA	upregulates-expression	CREB5
CEBPA	upregulates-expression	CRPPA
CEBPA	upregulates-expression	CS
CEBPA	upregulates-expression	CSMD2
CEBPA	upregulates-expression	CSNK1G1
CEBPA	upregulates-expression	CTPS1
CEBPA	upregulates-expression	CYP24A1
CEBPA	upregulates-expression	DAGLB
CEBPA	upregulates-expression	DAND5
CEBPA	upregulates-expression	DAPK3
CEBPA	upregulates-expression	DBNDD1
CEBPA	upregulates-expression	DDX39A
CEBPA	upregulates-expression	DEFB1
CEBPA	upregulates-expression	DEGS1
CEBPA	upregulates-expression	DHPS
CEBPA	upregulates-expression	DHRS2
CEBPA	upregulates-expression	DIXDC1
CEBPA	upregulates-expression	DMBX1
CEBPA	upregulates-expression	DMD
CEBPA	upregulates-expression	DMTF1
CEBPA	upregulates-expression	DNAH1
CEBPA	upregulates-expression	DNAJC5B
CEBPA	upregulates-expression	DNM2
CEBPA	upregulates-expression	DOT1L
CEBPA	upregulates-expression	DSE
CEBPA	upregulates-expression	DTNA
CEBPA	upregulates-expression	DYNC2H1
CEBPA	upregulates-expression	EDIL3
CEBPA	upregulates-expression	EFCAB5
CEBPA	upregulates-expression	EIF3M
CEBPA	upregulates-expression	EIF4A2
CEBPA	upregulates-expression	EML5
CEBPA	upregulates-expression	ENTPD6
CEBPA	upregulates-expression	EPS15
CEBPA	upregulates-expression	EPS15L1
CEBPA	upregulates-expression	ERG
CEBPA	upregulates-expression	ERRFI1
CEBPA	upregulates-expression	EXOC3L4
CEBPA	upregulates-expression	FADS1
CEBPA	upregulates-expression	FAM135A
CEBPA	upregulates-expression	FAM153B
CEBPA	upregulates-expression	FAM181A
CEBPA	upregulates-expression	FAM193B
CEBPA	upregulates-expression	FAM234B
CEBPA	upregulates-expression	FANCI
CEBPA	upregulates-expression	FBLIM1
CEBPA	upregulates-expression	FBLN5
CEBPA	upregulates-expression	FBXO32
CEBPA	upregulates-expression	FCGRT
CEBPA	upregulates-expression	FCHO2
CEBPA	upregulates-expression	FGFR1
CEBPA	upregulates-expression	FGFR4
CEBPA	upregulates-expression	FHAD1
CEBPA	upregulates-expression	FHIT
CEBPA	upregulates-expression	FJX1
CEBPA	upregulates-expression	FKBP9
CEBPA	upregulates-expression	FLT1
CEBPA	upregulates-expression	FMNL1
CEBPA	upregulates-expression	FSCN1
CEBPA	upregulates-expression	FSIP2
CEBPA	upregulates-expression	FSTL5
CEBPA	upregulates-expression	FUT5
CEBPA	upregulates-expression	FXYD2
CEBPA	upregulates-expression	FYB1
CEBPA	upregulates-expression	GABRR1
CEBPA	upregulates-expression	GADD45B
CEBPA	upregulates-expression	GAPDHS
CEBPA	upregulates-expression	GATAD2A
CEBPA	upregulates-expression	GJB1
CEBPA	upregulates-expression	GNAL
CEBPA	upregulates-expression	GNB4
CEBPA	upregulates-expression	GPAT3
CEBPA	upregulates-expression	GRAMD1A
CEBPA	upregulates-expression	GRIA1
CEBPA	upregulates-expression	GRID2
CEBPA	upregulates-expression	GRIP1
CEBPA	upregulates-expression	GRIP2
CEBPA	upregulates-expression	GRIPAP1
CEBPA	upregulates-expression	GSG1L
CEBPA	upregulates-expression	GTF2B
CEBPA	upregulates-expression	H4C6
CEBPA	upregulates-expression	H6PD
CEBPA	upregulates-expression	HDAC5
CEBPA	upregulates-expression	HEATR5A
CEBPA	upregulates-expression	HECTD2
CEBPA	upregulates-expression	HELQ
CEBPA	upregulates-expression	HGSNAT
CEBPA	upregulates-expression	HJV
CEBPA	upregulates-expression	HMGCL
CEBPA	upregulates-expression	HOXD11
CEBPA	upregulates-expression	HSPA8
CEBPA	upregulates-expression	HSPB1
CEBPA	upregulates-expression	IDH3A
CEBPA	upregulates-expression	IKZF2
CEBPA	upregulates-expression	IL1R2
CEBPA	upregulates-expression	INSIG2
CEBPA	upregulates-expression	IPO5
CEBPA	upregulates-expression	IPO7
CEBPA	upregulates-expression	IQCE
CEBPA	upregulates-expression	IRF2
CEBPA	upregulates-expression	ITGB5
CEBPA	upregulates-expression	ITPR3
CEBPA	upregulates-expression	IWS1
CEBPA	upregulates-expression	JAGN1
CEBPA	upregulates-expression	KAAG1
CEBPA	upregulates-expression	KANK1
CEBPA	upregulates-expression	KBTBD3
CEBPA	upregulates-expression	KCNIP4
CEBPA	upregulates-expression	KDM8
CEBPA	upregulates-expression	MATCAP2
CEBPA	upregulates-expression	KIF27
CEBPA	upregulates-expression	LRP4
CEBPA	upregulates-expression	LRRC36
CEBPA	upregulates-expression	LRRTM4
CEBPA	upregulates-expression	LTBP4
CEBPA	upregulates-expression	LUC7L
CEBPA	upregulates-expression	MAD2L1
CEBPA	upregulates-expression	MAP3K12
CEBPA	upregulates-expression	MAP4
CEBPA	upregulates-expression	MBD3L1
CEBPA	upregulates-expression	ME3
CEBPA	upregulates-expression	MEF2A
CEBPA	upregulates-expression	METTL25
CEBPA	upregulates-expression	MGAT3
CEBPA	upregulates-expression	MIIP
CEBPA	upregulates-expression	MLLT10
CEBPA	upregulates-expression	MMD
CEBPA	upregulates-expression	MOB1A
CEBPA	upregulates-expression	MRPL3
CEBPA	upregulates-expression	MTUS2
CEBPA	upregulates-expression	MYL10
CEBPA	upregulates-expression	MYL4
CEBPA	upregulates-expression	MYO18B
CEBPA	upregulates-expression	NADK
CEBPA	upregulates-expression	NAGPA
CEBPA	upregulates-expression	NBEAL2
CEBPA	upregulates-expression	NDFIP2
CEBPA	upregulates-expression	NEBL
CEBPA	upregulates-expression	NEU3
CEBPA	upregulates-expression	NEXN
CEBPA	upregulates-expression	NLRC5
CEBPA	upregulates-expression	NOL4
CEBPA	upregulates-expression	NPHS1
CEBPA	upregulates-expression	NPLOC4
CEBPA	upregulates-expression	NRG4
CEBPA	upregulates-expression	NUBPL
CEBPA	upregulates-expression	NUCB2
CEBPA	upregulates-expression	OGDH
CEBPA	upregulates-expression	OLIG1
CEBPA	upregulates-expression	OLR1
CEBPA	upregulates-expression	OPN3
CEBPA	upregulates-expression	OR1G1
CEBPA	upregulates-expression	OR1M1
CEBPA	upregulates-expression	OR2S2
CEBPA	upregulates-expression	OR5B21
CEBPA	upregulates-expression	OR9G4
CEBPA	upregulates-expression	OTC
CEBPA	upregulates-expression	OTUD3
CEBPA	upregulates-expression	P4HA3
CEBPA	upregulates-expression	PADI1
CEBPA	upregulates-expression	PANK1
CEBPA	upregulates-expression	PAQR8
CEBPA	upregulates-expression	PBX4
CEBPA	upregulates-expression	PCBP2
CEBPA	upregulates-expression	PCNX1
CEBPA	upregulates-expression	PDE4C
CEBPA	upregulates-expression	PDPR
CEBPA	upregulates-expression	PDZD2
CEBPA	upregulates-expression	PIP5K1A
CEBPA	upregulates-expression	PKD1L1
CEBPA	upregulates-expression	PKD1L2
CEBPA	upregulates-expression	PLA2G4C
CEBPA	upregulates-expression	PLA2G5
CEBPA	upregulates-expression	PLEKHA1
CEBPA	upregulates-expression	PLK5
CEBPA	upregulates-expression	PMPCB
CEBPA	upregulates-expression	POLE3
CEBPA	upregulates-expression	POLR3B
CEBPA	upregulates-expression	POM121
CEBPA	upregulates-expression	PPIB
CEBPA	upregulates-expression	PPL
CEBPA	upregulates-expression	PPP3CC
CEBPA	upregulates-expression	PRM2
CEBPA	upregulates-expression	PRMT7
CEBPA	upregulates-expression	PRODH2
CEBPA	upregulates-expression	PRPSAP2
CEBPA	upregulates-expression	PRR27
CEBPA	upregulates-expression	PSMA6
CEBPA	upregulates-expression	PTCHD4
CEBPA	upregulates-expression	PTPRA
CEBPA	upregulates-expression	R3HDM1
CEBPA	upregulates-expression	RABGEF1
CEBPA	upregulates-expression	RADIL
CEBPA	upregulates-expression	RALGAPB
CEBPA	upregulates-expression	RANBP6
CEBPA	upregulates-expression	RBBP6
CEBPA	upregulates-expression	RBM25
CEBPA	upregulates-expression	RBM45
CEBPA	upregulates-expression	RBMS2
CEBPA	upregulates-expression	RCC1
CEBPA	upregulates-expression	RFWD3
CEBPA	upregulates-expression	RHOBTB2
CEBPA	upregulates-expression	RIMS2
CEBPA	upregulates-expression	RP1
CEBPA	upregulates-expression	RPL5
CEBPA	upregulates-expression	RRP1B
CEBPA	upregulates-expression	RUSF1
CEBPA	upregulates-expression	RXRB
CEBPA	upregulates-expression	SCFD1
CEBPA	upregulates-expression	SCHIP1
CEBPA	upregulates-expression	SCUBE2
CEBPA	upregulates-expression	SEPTIN11
CEBPA	upregulates-expression	SEPTIN2
CEBPA	upregulates-expression	SERPINB8
CEBPA	upregulates-expression	SETD5
CEBPA	upregulates-expression	SH2B3
CEBPA	upregulates-expression	SH3D19
CEBPA	upregulates-expression	SHTN1
CEBPA	upregulates-expression	SIGLEC11
CEBPA	upregulates-expression	SLAIN1
CEBPA	upregulates-expression	SLC12A6
CEBPA	upregulates-expression	SLC17A1
CEBPA	upregulates-expression	SLC1A3
CEBPA	upregulates-expression	SLC22A10
CEBPA	upregulates-expression	SLC22A12
CEBPA	upregulates-expression	SLC22A9
CEBPA	upregulates-expression	SLC25A36
CEBPA	upregulates-expression	SLC2A4RG
CEBPA	upregulates-expression	SLC44A2
CEBPA	upregulates-expression	SLC44A3
CEBPA	upregulates-expression	SLC4A4
CEBPA	upregulates-expression	SLC4A5
CEBPA	upregulates-expression	SLC5A11
CEBPA	upregulates-expression	SLC6A13
CEBPA	upregulates-expression	SLC7A2
CEBPA	upregulates-expression	SLC7A7
CEBPA	upregulates-expression	SNX27
CEBPA	upregulates-expression	SNX6
CEBPA	upregulates-expression	SP140L
CEBPA	upregulates-expression	SPATA6
CEBPA	upregulates-expression	SPATS2
CEBPA	upregulates-expression	SPHK1
CEBPA	upregulates-expression	SRGAP3
CEBPA	upregulates-expression	SRSF10
CEBPA	upregulates-expression	SSX2IP
CEBPA	upregulates-expression	STX1A
CEBPA	upregulates-expression	SULT1C3
CEBPA	upregulates-expression	SUMF2
CEBPA	upregulates-expression	SYBU
CEBPA	upregulates-expression	SYCP2L
CEBPA	upregulates-expression	SYNCRIP
CEBPA	upregulates-expression	SYNJ1
CEBPA	upregulates-expression	SYNPO
CEBPA	upregulates-expression	SYPL1
CEBPA	upregulates-expression	SYT11
CEBPA	upregulates-expression	TARBP2
CEBPA	upregulates-expression	SAXO5
CEBPA	upregulates-expression	TFEB
CEBPA	upregulates-expression	TFRC
CEBPA	upregulates-expression	TINAGL1
CEBPA	upregulates-expression	TLK2
CEBPA	upregulates-expression	TMEM89
CEBPA	upregulates-expression	TNFSF4
CEBPA	upregulates-expression	TNKS1BP1
CEBPA	upregulates-expression	TP53INP2
CEBPA	upregulates-expression	TPX2
CEBPA	upregulates-expression	TRAF3IP3
CEBPA	upregulates-expression	TRAFD1
CEBPA	upregulates-expression	TREM1
CEBPA	upregulates-expression	TRPM8
CEBPA	upregulates-expression	TSGA10IP
CEBPA	upregulates-expression	TSPAN33
CEBPA	upregulates-expression	TTC22
CEBPA	upregulates-expression	TTC3
CEBPA	upregulates-expression	TTC7B
CEBPA	upregulates-expression	TUBB3
CEBPA	upregulates-expression	TUT7
CEBPA	upregulates-expression	TYW1B
CEBPA	upregulates-expression	UAP1
CEBPA	upregulates-expression	UBN2
CEBPA	upregulates-expression	UBQLN1
CEBPA	upregulates-expression	UBR2
CEBPA	upregulates-expression	UBXN10
CEBPA	upregulates-expression	UBXN4
CEBPA	upregulates-expression	BLTP3B
CEBPA	upregulates-expression	UMOD
CEBPA	upregulates-expression	UMODL1
CEBPA	upregulates-expression	UNC5D
CEBPA	upregulates-expression	UNC80
CEBPA	upregulates-expression	UPF1
CEBPA	upregulates-expression	UPP2
CEBPA	upregulates-expression	URAD
CEBPA	upregulates-expression	USP22
CEBPA	upregulates-expression	USP31
CEBPA	upregulates-expression	VAMP5
CEBPA	upregulates-expression	VN1R1
CEBPA	upregulates-expression	VPS45
CEBPA	upregulates-expression	VWA3A
CEBPA	upregulates-expression	WDFY3
CEBPA	upregulates-expression	WDFY4
CEBPA	upregulates-expression	WDR25
CEBPA	upregulates-expression	WDR90
CEBPA	upregulates-expression	WNK2
CEBPA	upregulates-expression	XBP1
CEBPA	upregulates-expression	XRCC2
CEBPA	upregulates-expression	ZAN
CEBPA	upregulates-expression	ZBTB18
CEBPA	upregulates-expression	ZBTB24
CEBPA	upregulates-expression	ZBTB46
CEBPA	upregulates-expression	ZBTB7C
CEBPA	upregulates-expression	ZC3H11B
CEBPA	upregulates-expression	ZC3H12C
CEBPA	upregulates-expression	ZFX
CEBPA	upregulates-expression	ZMIZ2
CEBPA	upregulates-expression	ZNF14
CEBPA	upregulates-expression	ZNF281
CEBPA	upregulates-expression	ZNF334
CEBPA	upregulates-expression	ZNF391
CEBPA	upregulates-expression	ZNF407
CEBPA	upregulates-expression	ZNF549
CEBPA	upregulates-expression	ZNF638
CEBPA	upregulates-expression	ZNF680
CEBPA	upregulates-expression	ZNF709
CEBPA	upregulates-expression	ZNF766
CEBPA	upregulates-expression	ZSCAN18
CEBPB	upregulates-expression	AFF1
CEBPB	upregulates-expression	ARHGAP21
CEBPB	upregulates-expression	ARHGEF28
CEBPB	upregulates-expression	ATP2A2
CEBPB	upregulates-expression	BCR
CEBPB	upregulates-expression	BRD4
CEBPB	upregulates-expression	CACNB2
CEBPB	upregulates-expression	CLEC16A
CEBPB	upregulates-expression	CNGB1
CEBPB	upregulates-expression	COL21A1
CEBPB	upregulates-expression	CREB5
CEBPB	upregulates-expression	CUEDC1
CEBPB	upregulates-expression	DLGAP1
CEBPB	upregulates-expression	DMD
CEBPB	upregulates-expression	DOCK5
CEBPB	upregulates-expression	DPYSL2
CEBPB	upregulates-expression	ECE1
CEBPB	upregulates-expression	FLNB
CEBPB	upregulates-expression	FOXO3
CEBPB	upregulates-expression	FYN
CEBPB	upregulates-expression	HK1
CEBPB	upregulates-expression	IL1R1
CEBPB	upregulates-expression	ITGB5
CEBPB	upregulates-expression	LRP1B
CEBPB	upregulates-expression	MACF1
CEBPB	upregulates-expression	MAGI1
CEBPB	upregulates-expression	MIDEAS
CEBPB	upregulates-expression	MYLK
CEBPB	upregulates-expression	NAALADL2
CEBPB	upregulates-expression	PDLIM5
CEBPB	upregulates-expression	POR
CEBPB	upregulates-expression	RIN3
CEBPB	upregulates-expression	RND3
CEBPB	upregulates-expression	RPGR
CEBPB	upregulates-expression	RTN4
CEBPB	upregulates-expression	SEMA3C
CEBPB	upregulates-expression	SYNE1
CEBPB	upregulates-expression	SYNE2
CEBPD	upregulates-expression	ACOT7
CEBPD	upregulates-expression	ADAP1
CEBPD	upregulates-expression	AFF1
CEBPD	upregulates-expression	APRT
CEBPD	upregulates-expression	ATF7IP2
CEBPD	upregulates-expression	ATP2A2
CEBPD	upregulates-expression	BBC3
CEBPD	upregulates-expression	BCL3
CEBPD	upregulates-expression	CCM2
CEBPD	upregulates-expression	CHPT1
CEBPD	upregulates-expression	CLEC16A
CEBPD	upregulates-expression	CUEDC1
CEBPD	upregulates-expression	DDIT4
CEBPD	upregulates-expression	DHRS2
CEBPD	upregulates-expression	DNM2
CEBPD	upregulates-expression	ECE1
CEBPD	upregulates-expression	EXOC3L4
CEBPD	upregulates-expression	FADS1
CEBPD	upregulates-expression	FLNA
CEBPD	upregulates-expression	FLNB
CEBPD	upregulates-expression	FYN
CEBPD	upregulates-expression	GFOD1
CEBPD	upregulates-expression	H6PD
CEBPD	upregulates-expression	HNRNPF
CEBPD	upregulates-expression	ID2
CEBPD	upregulates-expression	IL1R1
CEBPD	upregulates-expression	ITGB5
CEBPD	upregulates-expression	KYAT1
CEBPD	upregulates-expression	LMO4
CEBPD	upregulates-expression	LONP1
